FID,OBJECTID,FID_cartod,name,holc_id,holc_grade,FID_100per,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT,Shape_Leng,Shape_Area,area_sf
313,314,100, ,D21,D,774,22071C,1.1.1.0,22071C_4726,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000567589622919,0.000000009507611,1094.813379400000031
314,315,100, ,D21,D,775,22071C,1.1.1.0,22071C_4727,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000951244190555,0.000000016192502,1864.578572110000096
315,316,100, ,D21,D,776,22071C,1.1.1.0,22071C_4728,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.007397088177180,0.000000282052596,32478.898734400001558
316,317,100, ,D21,D,1296,22071C,1.1.1.0,22071C_4730,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.017467233919600,0.000000392374160,45182.035282600001665
317,318,100, ,D21,D,1297,22071C,1.1.1.0,22071C_4731,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000589610302617,0.000000007444655,857.241675630000032
318,319,100, ,D21,D,1464,22071C,1.1.1.0,22071C_10451,NP,AE, ,T,3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.020303963388500,0.000000647775089,74589.405184500006726
319,320,100, ,D21,D,1465,22071C,1.1.1.0,22071C_10452,NP,AE, ,T,3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.019998356536500,0.000000584534895,67307.436470999993617
320,321,100, ,D21,D,1553,22071C,1.1.1.0,22071C_10532,NP,AE, ,T,3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.024446266130800,0.000001054663156,121442.039397999993525
321,322,101, ,D22,D,904,22071C,1.1.1.0,22071C_4644,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000814085122253,0.000000020677948,2380.709295449999900
322,323,101, ,D22,D,907,22071C,1.1.1.0,22071C_4647,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000997445554961,0.000000032852085,3782.270985290000226
323,324,101, ,D22,D,911,22071C,1.1.1.0,22071C_4651,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002762509149230,0.000000174244605,20060.468584400001419
324,325,101, ,D22,D,1215,22071C,1.1.1.0,22071C_4652,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000687966165123,0.000000026044493,2998.428129760000047
325,326,101, ,D22,D,1218,22071C,1.1.1.0,22071C_4655,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000389907893110,0.000000004624109,532.392841139999973
326,327,101, ,D22,D,1459,22071C,1.1.1.0,22071C_10446,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.265542817878000,0.000039318752530,4526853.892020000144839
327,328,101, ,D22,D,1550,22071C,1.1.1.0,22071C_10529,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.028955085488500,0.000007046553624,811280.307348000002094
328,329,102, ,D23,D,6,22071C,1.1.1.0,22071C_10490,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.004554679571990,0.000000186088135,21426.937327600000572
329,330,102, ,D23,D,214,22071C,1.1.1.0,22071C_5183,NP,AE, ,T,0.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000701968725814,0.000000012157115,1399.925352279999970
330,331,102, ,D23,D,499,22071C,1.1.1.0,22071C_5058,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001323244252390,0.000000026192627,3016.011653600000045
331,332,102, ,D23,D,500,22071C,1.1.1.0,22071C_5059,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001943377894040,0.000000050173234,5777.304070170000159
332,333,102, ,D23,D,501,22071C,1.1.1.0,22071C_5060,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000999371171785,0.000000018277380,2104.545558390000224
333,334,102, ,D23,D,502,22071C,1.1.1.0,22071C_5061,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000816494390194,0.000000028671035,3301.314624329999788
334,335,102, ,D23,D,503,22071C,1.1.1.0,22071C_5062,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000822455622623,0.000000023500494,2705.951988239999991
335,336,102, ,D23,D,504,22071C,1.1.1.0,22071C_5063,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001479262633930,0.000000044531438,5127.541509769999720
336,337,102, ,D23,D,505,22071C,1.1.1.0,22071C_5064,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001743313202930,0.000000073349619,8445.760606159999952
337,338,102, ,D23,D,511,22071C,1.1.1.0,22071C_5083,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000843111670075,0.000000015539846,1789.466288919999897
338,339,102, ,D23,D,512,22071C,1.1.1.0,22071C_5084,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002665572539570,0.000000104241883,12003.786589699999240
339,340,102, ,D23,D,513,22071C,1.1.1.0,22071C_5085,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001378586256580,0.000000040662677,4682.427717679999660
340,341,102, ,D23,D,514,22071C,1.1.1.0,22071C_5086,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000682765443606,0.000000019202271,2211.194878469999821
341,342,102, ,D23,D,518,22071C,1.1.1.0,22071C_5082,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000905025452035,0.000000017914725,2062.952189409999846
342,343,102, ,D23,D,691,22071C,1.1.1.0,22071C_5385,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001224466172660,0.000000026438942,3044.378263999999945
343,344,102, ,D23,D,1216,22071C,1.1.1.0,22071C_4653,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000276928359253,0.000000000344663,39.686310590500000
344,345,102, ,D23,D,1286,22071C,1.1.1.0,22071C_4706,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000931098361798,0.000000017308297,1993.018464929999936
345,346,102, ,D23,D,1287,22071C,1.1.1.0,22071C_4707,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003307328289370,0.000000143132237,16481.439276299999619
346,347,102, ,D23,D,1539,22071C,1.1.1.0,22071C_10518,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.125893226794000,0.000006165169780,709919.157668999978341
347,348,102, ,D23,D,1544,22071C,1.1.1.0,22071C_10523,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.044687862573700,0.000001988114377,228922.020737000013469
348,349,103, ,D24,D,145,22071C,1.1.1.0,22071C_5210,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002346286993170,0.000000024354862,2804.645362920000025
349,350,103, ,D24,D,146,22071C,1.1.1.0,22071C_5211,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001115660281030,0.000000017895756,2060.819394600000123
350,351,103, ,D24,D,147,22071C,1.1.1.0,22071C_5212,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001174219727400,0.000000024423441,2812.525560000000041
351,352,103, ,D24,D,157,22071C,1.1.1.0,22071C_5213,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000675785065447,0.000000014384491,1656.464307539999936
352,353,103, ,D24,D,260,22071C,1.1.1.0,22071C_5269,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.019365165702400,0.000000527120854,60700.694013699998322
353,354,103, ,D24,D,684,22071C,1.1.1.0,22071C_5381,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000574419381929,0.000000010327730,1189.336159850000058
354,355,103, ,D24,D,770,22071C,1.1.1.0,22071C_4722,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002790863617510,0.000000074839490,8618.043450080000184
355,356,103, ,D24,D,771,22071C,1.1.1.0,22071C_4723,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001156574080350,0.000000040820436,4700.627863050000087
356,357,103, ,D24,D,772,22071C,1.1.1.0,22071C_4724,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.008868527358450,0.000000348600209,40142.622197899996536
357,358,103, ,D24,D,1524,22071C,1.1.1.0,22071C_10504,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.057418757752500,0.000004374347233,503739.015784999995958
358,359,104,St. Bernard Parish,D25,D,1524,22071C,1.1.1.0,22071C_10504,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002276513469410,0.000000077588288,8935.056645680000656
359,360,105,Algiers,D26,D,218,22071C,1.1.1.0,22071C_5256,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.004723223925560,0.000000108310162,12474.821836600000097
360,361,105,Algiers,D26,D,370,22071C,1.1.1.0,22071C_5551,NP,AE, ,T,3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001512007410760,0.000000036145195,4163.081535559999793
361,362,105,Algiers,D26,D,375,22071C,1.1.1.0,22071C_5553,NP,AE, ,T,3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000612854946608,0.000000004772358,549.663942625999994
362,363,106,Algiers,D27,D,1579,22071C,1.1.1.0,22071C_10558,NP,AE, ,T,0.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000300802794201,0.000000001358839,156.510259923999996
363,364,107,Algiers,D28,D,349,22071C,1.1.1.0,22071C_5563,NP,AE, ,T,4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.006781979437360,0.000000203721514,23461.764019400001416
364,365,107,Algiers,D28,D,351,22071C,1.1.1.0,22071C_5528,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001678294180710,0.000000065081281,7496.055696739999803
365,366,107,Algiers,D28,D,352,22071C,1.1.1.0,22071C_5529,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002351792061730,0.000000092659750,10672.499845899999855
366,367,107,Algiers,D28,D,357,22071C,1.1.1.0,22071C_5538,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003147405280060,0.000000086372776,9948.080621180000890
367,368,107,Algiers,D28,D,379,22071C,1.1.1.0,22071C_5562,NP,AE, ,T,4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001390745847270,0.000000030673350,3532.506359150000208
368,369,107,Algiers,D28,D,405,22071C,1.1.1.0,22071C_5518,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000795943797624,0.000000027635964,3183.242745110000214
369,370,107,Algiers,D28,D,742,22071C,1.1.1.0,22071C_5436,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003147420298520,0.000000385324986,44385.223014299997885
370,371,107,Algiers,D28,D,1573,22071C,1.1.1.0,22071C_10552,NP,AE, ,T,-3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001716046413230,0.000000071142641,8194.871224149999762
371,372,107,Algiers,D28,D,1576,22071C,1.1.1.0,22071C_10555,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.062727486888700,0.000005070789811,584085.469504000036977
372,373,107,Algiers,D28,D,1577,22071C,1.1.1.0,22071C_10556,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.019358485967400,0.000000752735491,86699.802412599994568
373,374,108,Algiers,D29,D,8,22071C,1.1.1.0,22071C_10145,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002073385987830,0.000000040264817,4637.503935280000405
374,375,108,Algiers,D29,D,218,22071C,1.1.1.0,22071C_5256,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001400602750950,0.000000089568459,10315.266365199999200
375,376,108,Algiers,D29,D,1392,22071C,1.1.1.0,22071C_10813,NP,AE, ,T,2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.087097254708100,0.000013360758447,1538825.822979999938980
376,377,108,Algiers,D29,D,1393,22071C,1.1.1.0,22071C_10814,NP,AE, ,T,5.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002411141794440,0.000000087367217,10061.959773500000665
377,378,108,Algiers,D29,D,1602,22071C,1.1.1.0,22071C_10784,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000852313522920,0.000000011863901,1366.494460670000080
378,379,109, ,D3,D,720,22071C,1.1.1.0,22071C_5414,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001247499570370,0.000000020184877,2324.313466349999999
379,380,109, ,D3,D,887,22071C,1.1.1.0,22071C_4627,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000837171839636,0.000000019185429,2209.364764930000092
380,381,109, ,D3,D,888,22071C,1.1.1.0,22071C_4628,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001165517323720,0.000000026303583,3029.066315959999883
381,382,109, ,D3,D,890,22071C,1.1.1.0,22071C_4630,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001238952711320,0.000000033909921,3904.949520810000195
382,383,109, ,D3,D,892,22071C,1.1.1.0,22071C_4632,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001405070626470,0.000000025382539,2922.928543590000118
383,384,109, ,D3,D,893,22071C,1.1.1.0,22071C_4633,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000908745160835,0.000000021582384,2485.318973980000010
384,385,109, ,D3,D,894,22071C,1.1.1.0,22071C_4634,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.010631241755300,0.000000358985289,41338.941615399999137
385,386,109, ,D3,D,895,22071C,1.1.1.0,22071C_4635,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002367091453230,0.000000083831516,9653.574059889999262
386,387,109, ,D3,D,1193,22071C,1.1.1.0,22071C_4534,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.014027126147100,0.000001756028150,202211.228050000005169
387,388,109, ,D3,D,1447,22071C,1.1.1.0,22071C_10434,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000257332367660,0.000000001817568,209.300208365000003
388,389,109, ,D3,D,1452,22071C,1.1.1.0,22071C_10439,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.076857752152600,0.000005662864997,652117.304446000023745
389,390,109, ,D3,D,1454,22071C,1.1.1.0,22071C_10441,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.026370423845700,0.000002101606639,242007.308791999996174
390,391,109, ,D3,D,1526,22071C,1.1.1.0,22071C_10506,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.009724963677000,0.000000446326125,51398.171151900001860
391,392,113, ,D33,D,925,22071C,1.1.1.0,22071C_4284,NP,AE, ,T,3.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000164414960771,0.000000000929923,107.110291355000001
392,393,114, ,D34,D,178,22071C,1.1.1.0,22071C_5316,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001497313860330,0.000000081164957,9347.839419590000034
393,394,114, ,D34,D,217,22071C,1.1.1.0,22071C_5255,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001351189632570,0.000000016453600,1894.992083269999966
394,395,114, ,D34,D,687,22071C,1.1.1.0,22071C_5360,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000553278655730,0.000000018192248,2095.142224790000000
395,396,114, ,D34,D,690,22071C,1.1.1.0,22071C_5384,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000918559952565,0.000000027404357,3156.214662979999957
396,397,114, ,D34,D,692,22071C,1.1.1.0,22071C_5386,NP,AE, ,T,0.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001403889371740,0.000000026889216,3096.980594130000100
397,398,114, ,D34,D,693,22071C,1.1.1.0,22071C_5387,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000861203865237,0.000000026172390,3014.355170129999806
398,399,114, ,D34,D,767,22071C,1.1.1.0,22071C_4712,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001259734316440,0.000000017781291,2047.903723820000096
399,400,114, ,D34,D,874,22071C,1.1.1.0,22071C_4614,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001212567714010,0.000000018296234,2107.184231820000150
400,401,114, ,D34,D,880,22071C,1.1.1.0,22071C_4620,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000986704388362,0.000000047292021,5446.366785320000417
401,402,114, ,D34,D,912,22071C,1.1.1.0,22071C_4259,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001268824456840,0.000000023965642,2760.472874720000164
402,403,114, ,D34,D,915,22071C,1.1.1.0,22071C_4262,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000564570993261,0.000000007757582,893.519262120000008
403,404,114, ,D34,D,918,22071C,1.1.1.0,22071C_4273,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003463363945120,0.000000163282511,18805.659456400000636
404,405,114, ,D34,D,930,22071C,1.1.1.0,22071C_4265,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000903729466104,0.000000038208373,4400.590817770000285
405,406,114, ,D34,D,931,22071C,1.1.1.0,22071C_4266,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000635208372714,0.000000020779540,2393.241151119999813
406,407,114, ,D34,D,933,22071C,1.1.1.0,22071C_4268,NP,AE, ,T,0.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002017512036810,0.000000028441092,3275.726500490000035
407,408,114, ,D34,D,934,22071C,1.1.1.0,22071C_4269,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000735342204921,0.000000014645546,1686.814762550000069
